chembl_id,name,smiles,mw,alogp,hba,hbd,psa,first_approval,indication_class
CHEMBL527,PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,331.35,1.58,5,2,99.60,1982,
CHEMBL528,CEFTIZOXIME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,383.41,-0.56,9,3,147.21,1983,
CHEMBL101,PHENYLBUTAZONE,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.38,3.79,2,0,40.62,1980,
CHEMBL529,AZITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,749.0,1.90,14,5,180.08,1991,
CHEMBL530,AMDINOCILLIN,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,325.43,1.41,4,1,73.21,1984,
CHEMBL531,PERGOLIDE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,314.5,4.27,2,1,19.03,1988,
CHEMBL532,ERYTHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,733.94,1.79,14,5,193.91,1964,
CHEMBL533,IBUTILIDE,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,384.59,4.16,4,2,69.64,1995,
CHEMBL103,PROGESTERONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.47,4.72,2,0,34.14,1976,
CHEMBL534,KETOTIFEN,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,309.43,4.01,3,0,20.31,1999,
CHEMBL535,SUNITINIB,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,398.48,3.33,3,3,77.23,2006,
CHEMBL104,CLOTRIMAZOLE,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.85,5.38,2,0,17.82,1975,
CHEMBL105,MITOMYCIN,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,334.33,-1.65,8,3,146.89,1981,
CHEMBL546,OXPRENOLOL,C=CCOc1ccccc1OCC(O)CNC(C)C,265.35,1.99,4,2,50.72,1983,
CHEMBL106,FLUCONAZOLE,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.28,0.74,7,1,81.65,1990,
CHEMBL547,ISOTRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,300.44,5.60,1,1,37.30,1982,
CHEMBL14376,ILOPERIDONE,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,426.49,4.83,6,0,64.80,2009,
CHEMBL548,DINOPROSTONE,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,352.47,3.25,4,3,94.83,1977,
CHEMBL278020,NEOSTIGMINE,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,223.3,1.94,2,0,29.54,2013,
CHEMBL14370,REBOXETINE,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,313.4,3.19,4,1,39.72,1997,
CHEMBL549,CITALOPRAM,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,324.4,3.81,3,0,36.26,1998,
CHEMBL550,PILOCARPINE,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,208.26,1.16,4,0,44.12,1974,
CHEMBL107,COLCHICINE,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.44,2.87,6,1,83.09,1961,
CHEMBL553,ERLOTINIB,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.44,3.41,7,1,74.73,2004,
CHEMBL554,LAPATINIB,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,581.07,6.14,8,2,106.35,2007,
CHEMBL15023,TRIFLUPERIDOL,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,409.42,4.79,3,1,40.54,,
CHEMBL108,CARBAMAZEPINE,NC(=O)N1c2ccccc2C=Cc2ccccc21,236.27,3.39,1,1,46.33,1968,
CHEMBL277100,TEMAFLOXACIN,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,417.39,2.90,5,2,74.57,1992,
CHEMBL110,BENZNIDAZOLE,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,260.25,1.11,5,1,90.06,2017,
CHEMBL556,DEFEROXAMINE,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,560.69,0.92,9,6,205.84,1968,
CHEMBL558,MEXILETINE,Cc1cccc(C)c1OCC(C)N,179.26,2.03,2,1,35.25,1985,
CHEMBL559,DEXTROTHYROXINE,N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,776.87,4.56,4,3,92.78,1967,
CHEMBL111,RIMONABANT,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,463.8,5.94,4,1,50.16,2006,
CHEMBL273575,NOMIFENSINE,CN1Cc2c(N)cccc2C(c2ccccc2)C1,238.33,2.85,2,1,29.26,1984,
CHEMBL561,LOMEFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,351.35,1.80,5,2,74.57,1992,
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,352.77,2.81,6,0,71.06,1962,
CHEMBL563,FLURBIPROFEN,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,244.26,3.68,1,1,37.30,1986,
CHEMBL564,PROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccccc21,284.43,4.24,3,0,6.48,1956,
CHEMBL565,CLOFIBRATE,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,242.7,3.06,3,0,35.53,1967,
CHEMBL112,ACETAMINOPHEN,CC(=O)Nc1ccc(O)cc1,151.16,1.35,2,2,49.33,1968,
CHEMBL113,CAFFEINE,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.19,-1.03,6,0,61.82,1948,
CHEMBL16073,PHENACETIN,CCOc1ccc(NC(C)=O)cc1,179.22,2.04,2,1,38.33,,
CHEMBL567,PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,403.98,3.94,5,1,29.95,1957,
CHEMBL568,OXAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,286.72,2.45,3,2,61.69,1965,
CHEMBL15770,SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,356.42,4.37,2,1,60.36,1978,
CHEMBL15677,FENCLOFENAC,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,297.14,4.41,2,1,46.53,1978,
CHEMBL276520,INDALPINE,c1ccc2c(CCC3CCNCC3)c[nH]c2c1,228.34,3.10,1,2,27.82,,
CHEMBL569,PROCAINE,CCN(CC)CCOC(=O)c1ccc(N)cc1,236.31,1.77,4,1,55.56,1954,
CHEMBL570,TRIFLUPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.43,5.26,3,0,6.48,1957,
CHEMBL571,KETOPROFEN,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.29,3.11,2,1,54.37,1986,
CHEMBL572,NITROFURANTOIN,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,238.16,0.07,6,1,118.05,1953,
CHEMBL15870,INDOPROFEN,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,281.31,3.04,2,1,57.61,1979,
CHEMBL15891,LINDANE,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,290.83,3.64,0,0,0.00,1974,
CHEMBL575,METHICILLIN,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,380.42,0.95,6,2,105.17,1982,
CHEMBL577,ENALAPRILAT ANHYDROUS,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,348.4,1.13,4,3,106.94,1988,
CHEMBL578,ENALAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,376.45,1.60,5,2,95.94,1985,
CHEMBL580,LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,321.16,3.10,3,2,61.69,1977,
CHEMBL277062,BROMAZEPAM,O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1,316.16,2.63,3,1,54.35,,
CHEMBL277535,BIFONAZOLE,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,310.4,5.19,2,0,17.82,,
CHEMBL583,GREPAFLOXACIN,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,359.4,2.28,5,2,74.57,1997,
CHEMBL114,SAQUINAVIR,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.86,3.09,7,5,166.75,1995,
CHEMBL115,INDINAVIR ANHYDROUS,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,613.8,2.87,7,4,118.03,1996,
CHEMBL584,NELFINAVIR,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,567.8,4.75,6,4,101.90,1997,
CHEMBL116,AMPRENAVIR,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,505.64,2.40,7,3,131.19,1999,
CHEMBL585,TRIAMTERENE,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,253.27,0.83,7,3,129.62,1964,
CHEMBL16476,PRONETALOL,CC(C)NCC(O)c1ccc2ccccc2c1,229.32,2.87,2,2,32.26,,
CHEMBL118,CELECOXIB,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,381.38,3.51,4,1,77.98,1998,
CHEMBL119,TRIMETREXATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,369.43,2.74,8,3,117.54,1993,
CHEMBL588,FENOLDOPAM,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,305.76,2.73,4,4,72.72,1997,
CHEMBL589,ROPINIROLE,CCCN(CCC)CCc1cccc2c1CC(=O)N2,260.38,2.85,2,1,32.34,1997,
CHEMBL590,MENADIONE,CC1=CC(=O)c2ccccc2C1=O,172.18,2.01,2,0,34.14,1982,
CHEMBL17157,TERFENADINE,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,471.69,6.45,3,2,43.70,1985,
CHEMBL592,LEVORPHANOL,CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,257.38,3.08,2,1,23.47,1991,
CHEMBL593,DELAVIRDINE,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,456.57,2.72,6,3,110.43,1997,
CHEMBL594,EMEDASTINE,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,302.42,2.21,5,0,33.53,1997,
CHEMBL595,PIOGLITAZONE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,356.45,3.16,5,1,68.29,1999,
CHEMBL596,FENTANYL,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,336.48,4.14,2,0,23.55,1968,
CHEMBL121,ROSIGLITAZONE,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,357.44,2.49,6,1,71.53,1999,
CHEMBL17879,MARALIXIBAT CHLORIDE,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O.[Cl-],674.97,6.62,6,1,70.08,2021,
CHEMBL17860,LOFEXIDINE,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,259.14,2.76,3,1,33.62,2018,
CHEMBL597,PHENTOLAMINE,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,281.36,2.84,4,2,47.86,1952,
CHEMBL18442,PLERIXAFOR,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,502.8,0.42,8,6,78.66,2008,
CHEMBL18116,TOLOXATONE,Cc1cccc(N2CC(CO)OC2=O)c1,207.23,1.31,3,1,49.77,1984,
CHEMBL599,MELOXICAM,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,351.41,1.95,6,2,99.60,2000,
CHEMBL600,ACETYLCYSTEINE,CC(=O)N[C@@H](CS)C(=O)O,163.2,-0.49,3,3,66.40,1963,
CHEMBL19019,NALTREXONE,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,341.41,1.53,5,2,70.00,1984,
CHEMBL603,ZAFIRLUKAST,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,575.69,5.70,7,2,115.73,1996,
CHEMBL276568,"CEFPROZIL ANHYDROUS, (E)-",C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,389.43,0.71,6,4,132.96,1991,
CHEMBL122,ROFECOXIB,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,314.36,2.56,4,0,60.44,1999,
CHEMBL19236,MOXONIDINE,COc1nc(C)nc(Cl)c1NC1=NCCN1,241.68,0.82,6,2,71.43,1991,
CHEMBL605,PROCAINAMIDE HYDROCHLORIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1.Cl,235.33,1.34,3,2,58.36,1950,
CHEMBL606,MISOPROSTOL,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,382.54,3.95,5,2,83.83,1988,
CHEMBL278623,MACIMORELIN,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,474.57,1.84,4,6,144.90,2017,
CHEMBL607,MEPERIDINE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,247.34,2.21,3,0,29.54,1942,
CHEMBL282052,METHAQUALONE,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,250.3,3.00,3,0,34.89,,
CHEMBL608,PROBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,516.86,9.91,4,2,40.46,1977,
CHEMBL19299,LOXOPROFEN,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,246.31,2.79,2,1,54.37,,
CHEMBL19490,ZOMEPIRAC,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,291.73,2.85,3,1,59.30,1980,
CHEMBL611,TERAZOSIN,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,387.44,1.06,8,1,103.04,1987,
CHEMBL282724,SITAXENTAN,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,454.91,3.96,8,1,107.73,2006,
CHEMBL19449,IBUDILAST,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,230.31,3.30,3,0,34.37,1989,
CHEMBL282042,SAQUINAVIR MESYLATE,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,670.86,3.09,7,5,166.75,1995,
CHEMBL20883,TEGAFUR,O=c1[nH]c(=O)n(C2CCCO2)cc1F,200.17,-0.02,4,1,64.09,,
CHEMBL615,PENICILLIN V,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,350.4,0.70,5,2,95.94,1958,
CHEMBL617,CEPHALOTHIN,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,396.45,0.59,7,2,113.01,1974,
CHEMBL125,MILTEFOSINE,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,407.58,5.68,4,0,58.59,2014,
CHEMBL126,LINEZOLID,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,337.35,1.12,5,1,71.11,2000,
CHEMBL620,CLIDINIUM,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,352.45,2.70,3,1,46.53,1982,
CHEMBL127,MEROPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12,383.47,-0.31,6,3,110.18,1996,
CHEMBL621,TRAZODONE,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,371.87,2.36,6,0,45.78,1981,
CHEMBL622,ETODOLAC,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,287.36,3.38,2,2,62.32,1991,
CHEMBL21333,PRANLUKAST,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,481.51,4.63,7,2,123.00,1995,
CHEMBL623,NEFAZODONE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,470.02,3.55,7,0,55.53,1994,
CHEMBL625,THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1,201.25,2.69,3,1,41.57,1967,
CHEMBL21536,XANOMELINE,CCCCCCOc1nsnc1C1=CCCN(C)C1,281.42,3.22,5,0,38.25,2024,
CHEMBL626,NAFTIFINE,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12,287.41,4.99,1,0,3.24,1988,
CHEMBL22097,LORMETAZEPAM,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,335.19,3.13,3,1,52.90,,
CHEMBL628,PENTOXIFYLLINE,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,278.31,0.19,7,0,78.89,1984,
CHEMBL629,AMITRIPTYLINE,CN(C)CCC=C1c2ccccc2CCc2ccccc21,277.41,4.17,1,0,3.24,1961,
CHEMBL21869,DIBROMSALAN,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O,371.03,4.17,2,2,49.33,,
CHEMBL24944,TRIBROMSALAN,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,449.92,4.93,2,2,49.33,,
CHEMBL128,SUMATRIPTAN,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,295.41,1.32,3,2,65.20,1992,
CHEMBL631,PROPAFENONE,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,341.45,3.24,4,2,58.56,1989,
CHEMBL632,BETAMETHASONE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,392.47,1.90,5,3,94.83,1961,
CHEMBL633,AMIODARONE,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,645.32,6.94,4,0,42.68,1985,
CHEMBL634,ALFENTANIL,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,416.53,1.38,8,0,85.49,1986,
CHEMBL635,PREDNISONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,358.43,1.77,5,2,91.67,1955,
CHEMBL636,RIVASTIGMINE,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,250.34,2.76,3,0,32.78,1998,
CHEMBL637,VENLAFAXINE,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,277.41,3.04,3,1,32.70,1993,
CHEMBL129,ZIDOVUDINE,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,267.24,-0.20,6,2,133.08,1987,
CHEMBL638,VORICONAZOLE,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,349.32,2.18,6,1,76.72,2002,
CHEMBL639,AZELASTINE,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,381.91,4.30,4,0,38.13,1996,
CHEMBL130,CHLORAMPHENICOL,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,323.13,0.91,5,3,112.70,1950,
CHEMBL640,PROCAINAMIDE,CCN(CC)CCNC(=O)c1ccc(N)cc1,235.33,1.34,3,2,58.36,1950,
CHEMBL641,ATOMOXETINE,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,255.36,3.72,2,1,21.26,2002,
CHEMBL642,ACEBUTOLOL,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,336.43,2.37,5,3,87.66,1984,
CHEMBL643,PROMETHAZINE,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,284.43,4.24,3,0,6.48,1951,
CHEMBL131,PREDNISOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,360.45,1.56,5,3,94.83,1955,
CHEMBL644,TRIMIPRAMINE,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,294.44,4.12,2,0,6.48,1979,
CHEMBL645,BISOPROLOL,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,325.45,2.37,5,2,59.95,1992,
CHEMBL646,TRIAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,343.22,4.23,4,0,43.07,1978,
CHEMBL647,APRACLONIDINE,Nc1cc(Cl)c(N=C2NCCN2)c(Cl)c1,245.11,1.76,2,3,62.44,1987,
CHEMBL648,CYCLIZINE,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,266.39,3.02,2,0,6.48,1982,
CHEMBL434394,NEBIVOLOL,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,405.44,2.36,5,3,70.95,2007,
CHEMBL650,METHYLPREDNISOLONE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,374.48,1.80,5,3,94.83,1957,
CHEMBL651,METHADONE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,309.45,4.29,2,0,20.31,1947,
CHEMBL652,FLECAINIDE,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,414.35,3.44,4,2,59.59,1985,
CHEMBL134,CLONIDINE,Clc1cccc(Cl)c1NC1=NCCN1,230.1,2.36,3,2,36.42,1974,
CHEMBL654,MIRTAZAPINE,CN1CCN2c3ncccc3Cc3ccccc3C2C1,265.36,2.48,3,0,19.37,1996,
CHEMBL655,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,325.77,4.32,3,0,30.18,1985,
CHEMBL22242,REMOXIPRIDE,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,371.28,2.68,4,1,50.80,1990,
CHEMBL656,OXYCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,315.37,1.05,5,1,59.00,1950,
CHEMBL135,ESTRADIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,272.39,3.61,2,2,40.46,1975,
CHEMBL657,DIPHENHYDRAMINE,CN(C)CCOC(c1ccccc1)c1ccccc1,255.36,3.35,2,0,12.47,1946,
CHEMBL658,SUFENTANIL,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,386.56,4.21,4,0,32.78,1984,
CHEMBL659,GALANTAMINE,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,287.36,1.85,4,1,41.93,2001,
CHEMBL660,AMANTADINE,NC12CC3CC(CC(C3)C1)C2,151.25,1.91,1,1,26.02,1968,
CHEMBL661,ALPRAZOLAM,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,308.77,3.58,4,0,43.07,1981,
CHEMBL21731,MAPROTILINE,CNCCCC12CCC(c3ccccc31)c1ccccc12,277.41,4.21,1,1,12.03,1980,
CHEMBL137,METRONIDAZOLE,Cc1ncc([N+](=O)[O-])n1CCO,171.16,0.09,5,1,81.19,1963,
CHEMBL668,PROTRIPTYLINE,CNCCCC1c2ccccc2C=Cc2ccccc21,263.38,4.30,1,1,12.03,1967,
CHEMBL669,CYCLOBENZAPRINE,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,275.4,4.55,1,0,3.24,1977,
CHEMBL671,THIOTEPA,S=P(N1CC1)(N1CC1)N1CC1,189.22,0.16,1,0,9.03,1959,
CHEMBL672,FENOFIBRATE,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,360.84,4.68,4,0,52.60,1993,
CHEMBL673,PARGYLINE,C#CCN(C)Cc1ccccc1,159.23,1.75,1,0,3.24,1982,
CHEMBL25105,HEXAMIDINE,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,354.45,3.27,4,4,118.20,,
CHEMBL675,ALENDRONATE SODIUM,NCCCC(O)(P(=O)([O-])O)P(=O)(O)O.[Na+],249.1,-1.27,4,6,161.31,1995,
CHEMBL677,LEVONORDEFRIN,C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,183.21,0.48,4,4,86.71,1960,
